job_hash,subqueries
7a9e825f671e1d80deedda133a6b0b81,"What is the candidate's experience in developing scalable web applications using PHP and web frameworks such as Laravel, Magento, Joomla, and Drupal?|||How proficient is the candidate in designing and implementing user authentication and authorization mechanisms for multiple systems, servers, and environments?|||Show me candidates with strong knowledge of object-oriented PHP programming and understanding of MVC design patterns, as well as experience with front-end technologies such as JavaScript, HTML5, and CSS3.|||How experienced is the candidate in creating database schemas that represent and support business processes, and in integrating multiple data sources and databases into one system?|||Can the candidate demonstrate a strong understanding of the fully synchronous behavior of PHP and the common PHP or web server exploits and their solutions?"
04fe6f9c8cfadf75bb215158d5025dad,"What is the candidate's experience in administering and supporting Windows Server and Azure infrastructure, including Windows Server OS, Active Directory, and Microsoft SQL database servers?|||How proficient is the candidate in troubleshooting and resolving technical issues related to Windows, Office, and other technologies, and providing customer support and training to end-users?|||Show me candidates with a strong background in PowerShell scripting and automation, and experience in using PowerShell for automating tasks and processes.|||Can the candidate demonstrate experience in working with 24x7 production operations, preferably supporting high availability environments, and the ability to work on rotational shifts?|||How effective is the candidate in researching and documenting technical procedures, and experience with ticket tracking and escalation processes?"
7c4db058812bc1e75506093b325a7a51,"What is the candidate's experience in developing iOS apps using Objective-C, Swift, and other core iOS frameworks such as Core Data, Core Animation, and React Native?|||How proficient is the candidate with offline storage, threading, and performance tuning in iOS development?|||Show me candidates with a deep understanding of Apple design principles and interface guidelines, and experience with material designs and other UI/UX standards.|||What is the candidate's experience with cloud message APIs and push notifications in iOS development?|||Can the candidate provide examples of their proficiency with code versioning tools such as Git/Azure DevOps, and experience with low-level C-based libraries?"
707c6850b68050528bafcb4c9b613faa,"What is the candidate's experience with custom plugin development in WordPress, including creating themes and plugins?|||How proficient is the candidate with front-end technologies, including HTML5, CSS3, JavaScript, and jQuery?|||Can the candidate demonstrate a strong understanding of CSS changes and their ramifications to ensure consistent style across platforms and browsers?|||How experienced is the candidate with interacting with RESTful APIs and formats (JSON, XML)?|||Can the candidate demonstrate a strong understanding of code versioning tools and proficiency with PHP back-end development?"
d27de72812178e341f541b2e14d7291e,"What is the candidate's experience in developing customer-facing web applications using Java Spring or similar J2EE frameworks?|||How proficient is the candidate in front-end development using JavaScript, including knowledge of various JavaScript libraries and micro frameworks (React, Angular, Backbone), HTML, and CSS?|||Show me candidates with a strong understanding of RESTful API principles and experience in consuming/creating RESTful APIs.|||What is the candidate's experience in implementing Material Design UI and UX for customer-centric frontend applications?|||Can the candidate demonstrate experience in working with a variety of programming languages, including Java 8, Node.js, and JavaScript, as well as experience with unit testing and end-to-end testing?"
67585547d5de243f95ae1b3721407956,"What is the candidate's experience in designing and developing scalable web applications using Node.js and JavaScript frameworks such as React or Angular?|||How proficient is the candidate in working with relational/NoSQL databases and message queues/brokers, and integrating them into their web application development?|||Can the candidate demonstrate experience in designing and developing web applications that are highly available, scalable, and fault-tolerant, and can they provide examples of how they have addressed issues related to performance, security, and reliability in their previous projects?|||How well does the candidate understand the PayPal platform and its various components, such as Braintree, Venmo, and Xoom, and how have they worked with these tools in their previous projects?|||Can the candidate provide examples of how they have used machine learning algorithms and tools to improve the performance and functionality of their web applications, and how have they stayed up-to-date with the latest developments in the field of machine learning?"
4c49f777124e2df57518aa7aab70e062,"What is the candidate's experience in developing high-availability, secure, and transaction-based technology products using Objective-C and Swift?|||How proficient is the candidate in implementing client-server communication and local data storage in their iOS applications?|||Show me candidates who have experience with MVC, Delegate, Observer, and other design patterns in their iOS development projects.|||Can the candidate provide examples of how they have used Git for version control and debugging in their previous iOS development projects?|||How well does the candidate understand the app store build release process, and can they provide examples of their experience with it?"
15c56f3ee553fa6a8c2bf3c6fe258ffc,"What is the candidate's experience in managing and maintaining a high-performance SQL Server database environment, including installation, configuration, upgrade, and maintenance of SQL Server 2008 R2 or higher versions?|||How proficient is the candidate in T-SQL programming and performance tuning, with a focus on maintaining high availability and performance in a production environment?|||Can the candidate demonstrate experience in implementing and maintaining database security, including limited SSRS, SSIS, and SSA, and perform database application tuning and investigation at the virtual server level?"
333e2a276af57a6e020645fa2204474a,"What is the candidate's experience in administering and maintaining multiple database systems, including SQL Server and NoSQL databases like Couchbase, in a production environment?|||How proficient is the candidate in designing and implementing ETL processes, and can they provide examples of successful ETL projects they have worked on in the past?|||Can the candidate provide examples of how they have optimized database performance, resolved complex issues, and ensured high availability and resiliency in a production environment?"
6834d015245137f00e06f720fd7ef512,"What is the candidate's experience with full-stack programming in Node.js, specifically with tracking down issues, performing root cause analysis, and fixing problems?|||Can the candidate provide examples of their attention to detail and problem-solving skills through past work or projects?|||How proficient is the candidate with working with teams and getting things done, specifically in a full-stack development environment?|||What is the candidate's experience with MySQL and ActiveRecord, and how have they used these technologies to solve real-world business problems?|||Can the candidate demonstrate experience with Angular and the ability to connect MySQL or MongoDB?"
c1f57b470375c3a8908d679aa8328916,"What is the candidate's experience in developing multi-platform apps using Flutter, and how have they contributed to high-scale production mobile apps?|||How proficient is the candidate in designing and building custom packages in Flutter, and how have they optimized the performance of their applications?|||Can the candidate demonstrate experience with designing and implementing responsive UI code for mobile apps, and how have they ensured that their designs are efficient and scalable?|||How experienced is the candidate in using Model-View-Controller (MVC) and Model-View-ViewModel-Controller (MVVM) architectures in Flutter development, and how have they applied these architectures in their previous projects?|||Can the candidate demonstrate experience with cloud-based systems and security protocols, and how have they ensured the security of their applications in previous projects?"
fe4ed5f19d4a46401bc26229c3eb4157,"What is the candidate's experience in providing technical support for desktop, laptop, printers, and peripherals in a Windows environment?|||How proficient is the candidate in managing and maintaining IT infrastructure, including desktop, laptop, printers, and network assets?|||Can the candidate troubleshoot and resolve LAN/VPN issues for clients, and manage DHCP/DNS settings?|||How well does the candidate understand IT policies and procedures, and can they execute daily work within these guidelines?|||Can the candidate manage and troubleshoot issues related to Microsoft Outlook, including mail support and basic network support/troubleshooting?"
b966d1534b2dcf25e124687bf98f76b3,"What is the candidate's experience in developing large-scale web applications using Angular 5+?|||How proficient is the candidate in designing and implementing responsive web designs using CSS3, Javascript, HTML5, and JSON?|||Show me candidates with strong understanding of RESTful web services, APIs, and Webhooks.|||How experienced is the candidate in working with Git, Docker, and a node package manager (NPM)?|||Can the candidate demonstrate creative thinking, analytical, troubleshooting, and debugging skills?"
a2f30cbce7331ea9cdadab01a2df58a3,"What is the candidate's experience with DevOps and CI/CD environments, specifically in a large server farm/environment?|||How proficient is the candidate with Python automation, particularly with Python scripts and tools?|||Can the candidate provide examples of their experience with unit and integration testing, as well as their knowledge of best practices for testing in a DevOps environment?|||How does the candidate's experience with networking and cloud platforms, such as Chef/Puppet, align with the company's technology stack and infrastructure?|||Can the candidate provide examples of their experience with automating configuration management tasks, such as using tools like Bazel, Ant, Maven, Gradle, and continuous integration build systems like Jenkins, Hudson, etc.?"
79e76f2c616e540c1c32e56c8617c20e,"What is the candidate's experience with full-stack development using Java, and can they demonstrate proficiency in both front-end and back-end technologies?|||How does the candidate handle version control and collaboration in a team environment, specifically with Git and other development tools?|||Can the candidate provide examples of how they have optimized the performance of complex web applications, and how they approach debugging and troubleshooting issues in these applications?"
da6a96b25b8e5428c43a455359248b06,"What is the candidate's experience in developing scalable web applications using Node.js, Angular 2+/React.js, and RESTful services on Express.js/KOA/Loopback?|||How proficient is the candidate in designing and implementing RESTful APIs, and integrating different 3rd party APIs (e.g. Google Maps, Facebook)?|||Show me candidates with strong knowledge of MongoDB and SQL/NoSQL databases, and experience in database design and management.|||What is the candidate's experience in using JavaScript and JavaScript frameworks (e.g. TypeScript, Gulp, Webpack), and how proficient are they in using these technologies to build scalable web applications?|||Can the candidate demonstrate a good understanding of OOPS concepts, and experience in using GIT for version control and collaboration?"
105e84092068f713455252739f9179ba,"What is the candidate's experience in developing and implementing machine learning models for complex problems, including classification, forecasting, anomaly detection, and pattern detection?|||How proficient is the candidate in using analytical programming languages, tools, and libraries, such as Python and R, to perform data manipulation, feature engineering, and model training?|||Show me candidates with a strong understanding of the machine learning lifecycle, including feature engineering, training, validation, scaling, deployment, scoring, and monitoring, and experience in using a variety of techniques such as decision trees, time series analysis, bagging, and boosting algorithms, neural networks, and deep learning?|||Can the candidate provide examples of how they have used SQL and relational databases, as well as big data technologies such as Spark/Hadoop/H2O, to store, process, and analyze large datasets?|||How does the candidate approach fostering a collaborative and inclusive environment that supports growth and development, and can they provide examples of how they have contributed to a diverse and inclusive workplace in the past?"
e1ced564f001866c8dd5254026fd25b1,"What is the candidate's experience in developing scalable and reliable software applications using JavaScript and modern frameworks such as React and React Native?|||How proficient is the candidate in designing and implementing NoSQL databases, particularly with AWS services such as DynamoDB?|||Can the candidate demonstrate excellent communication skills and the ability to work effectively in a remote work environment, with the ability to clearly present solutions and efficiently multi-task various priorities?"
a79082442e6add55186f4e8ce768cc98,"What is the candidate's experience in developing and troubleshooting web applications using Python and Django?|||How proficient is the candidate in working with Linux/Unix environments and JavaScript, Node.js, and JSON?|||Can the candidate communicate complex technical concepts to non-technical stakeholders and provide onboarding support to partners and team members?|||How effectively can the candidate work autonomously, manage multiple integration tasks in parallel, and proactively communicate status to team members?|||What is the candidate's experience with testing and onboarding tasks, and can they interpret results from testing scripts?"
70a49f27c8523b1a4cbb1e3b7fe61010,"What is the candidate's experience with React Native development, and can they provide examples of successful projects they have completed using this technology?|||How does the candidate handle the development of scalable and performant mobile applications, and what strategies do they use to ensure optimal performance?|||Can the candidate demonstrate a strong understanding of the entire development life cycle, including design, development, testing, and deployment, and can they provide examples of how they have contributed to the success of their previous projects?|||How does the candidate approach learning new technologies and staying up-to-date with industry trends, and can they provide examples of how they have applied new technologies to their previous work?"
c9116d735c743c70d1eaf2fb2e3bfe0e,"What is the candidate's experience in developing iOS applications using Objective-C, Swift, and Cocoa Touch?|||How proficient is the candidate in designing and implementing iOS back-end services, including APIs and cloud messaging?|||Show me candidates with strong knowledge of Apple's design principles and application interface guidelines.|||What is the candidate's experience with continuous integration and deployment (CI/CD) in an iOS development environment?|||How proficient is the candidate in using code versioning tools such as Mercurial, Git, and SVN in an iOS development environment?"
c2f93860147f182e83975492e46fe45d,"What is the candidate's experience in maintaining and updating employee records, including employment onboarding paperwork and electronic records?|||How proficient is the candidate in using HR software, such as ADP, to manage employee data and perform tasks such as payroll transmission and employment verification?|||Can the candidate provide examples of how they have analyzed and improved HR processes and procedures in the past, and how they stay up-to-date with changes in labor law and regulations?|||How does the candidate's experience in HR software implementation and maintenance, such as with ADP and HRIS systems, align with the needs of the position?|||Can the candidate provide examples of how they have collaborated with other HR teams and departments, such as payroll and finance, to ensure data accuracy and compliance with regulations?"
b1ab592aa8a51fc9967c1c1db8796541,"What is the candidate's experience in developing WordPress themes and plugins, including front-end and back-end development?|||How proficient is the candidate in using debugging tools like Firebug and Chrome inspector to identify and resolve issues in their code?|||Show me candidates who have a strong understanding of CSS and can convert comprehensive layout and wireframes into working HTML pages."
a714266e3e61242ae199a8125890581c,"What is the candidate's experience in developing scalable web applications using NodeJS and frameworks such as Express.js, Sails.js, Socket.io, Strong Loop, Meteor.js, Koa.js, Hapi.js?|||How proficient is the candidate in database design and management, particularly with MongoDB and MySQL?|||Can the candidate demonstrate experience in implementing security principles, such as SSL protocols, data encryption, and XSS/CSRF protection, in their web applications?"
d18ad90d5b535b2a7bf559aa7680fa82,What is the candidate's experience in developing full-stack web applications using Python and JavaScript?|||How proficient is the candidate in using agile methodologies for remote collaboration and communication with distributed teams?|||Show me candidates with experience in developing digital automotive merchandising platforms using full-stack development and a strong focus on quality?|||What is the candidate's experience in developing full-stack web applications using Python and JavaScript?|||How proficient is the candidate in using agile methodologies for remote collaboration and communication with distributed teams?|||Show me candidates with experience in developing digital automotive merchandising platforms using full-stack development and a strong focus on quality?
b1ba9c579c06722de345b5e1c825d2fa,"What is the candidate's experience in developing and deploying Machine Learning solutions for high-tech products or services?|||How proficient is the candidate in using Python and other programming languages for Machine Learning and NLP tasks?|||Can the candidate provide examples of real-life problems they have solved using Machine Learning tools like TensorFlow, Keras, Theano, or Caffe?"
8c938bc1ad86773d0296f37fe4807f05,"What is the candidate's experience with developing full-stack Java applications using J2EE platform-based web applications, including batch maintenance development and hand-coding experience with frameworks such as jQuery, ExtJS, and Bootstrap?|||How proficient is the candidate with in-depth knowledge of distributed technology-related frameworks such as Spring and Hibernate, and experience with database scripting and stored procedures in relational databases like MySQL and Oracle?|||Can the candidate demonstrate practical knowledge of programming design and development processes, including development functional specifications, and practical knowledge of documentation associated with design processes?|||Does the candidate have experience designing and developing web applications on the JBoss platform, and the ability to unit test Java components using a framework like JUnit and mock objects?|||Can the candidate demonstrate strong interpersonal and written/verbal communication skills, and a deep understanding of industry knowledge related to application development architectures?"
e8ca4ea6ba8b7630871607db27f707a6,"What is the candidate's experience in developing scalable web applications using PHP and other technologies such as Laravel, Yii, etc.?|||How proficient is the candidate in designing and implementing REST APIs, and integrating multiple data sources and databases into one system?|||Show me candidates with strong knowledge of front-end technologies such as JavaScript, HTML5, and CSS3, and experience with responsive design, Durandal/Knockout/Angular JS.|||Can the candidate demonstrate a deep understanding of MVC design patterns, SQL/NoSQL databases, and code versioning tools such as Git?|||How well can the candidate integrate third-party Travel API / XML, and create database schemas that represent and support business processes?"
24c99e111bcdedc260f98e7b12a930cf,"What is the candidate's experience with designing and implementing responsive and adaptive design for WordPress themes and plugins?|||How proficient is the candidate with back-end development using PHP, and managing technical aspects of the CMS?|||Show me candidates with experience in debugging and troubleshooting issues with WordPress themes and plugins, and proficiency in using debugging tools such as Firebug and Chrome inspector."
e76faf37658c3d9b8c0c1d21906afa6b,"What is the candidate's experience with AWS infrastructure and services, specifically EC2, S3, Route53, CloudFront, and CloudFormation?|||How proficient is the candidate with configuration management and infrastructure automation using Ansible, and experience with CI-CD tools such as Git, Jira, and Jenkins?|||Can the candidate demonstrate experience with monitoring tools such as Prometheus, Graphite, ELK, and CloudWatch, and experience with log management and escalation management tools such as PagerDuty?|||How familiar is the candidate with Windows and Linux operating systems, and experience with databases such as MySQL, Microsoft SQL Server, and MariaDB?|||Can the candidate demonstrate experience with Docker and Kubernetes (AWS EKS, Kops), and familiarity with Elasticsearch, Logstash, and Kibana for centralized monitoring?"
e6d9dce8002ab197759139f80001ca4b,"What is the candidate's experience with Azure DevOps and test automation solutions?|||How proficient is the candidate in.NET Core, C#, PowerShell, and Python?|||Can the candidate demonstrate experience in containerization and exposure to REST APIs?"
739566e0b8e1f0978140af37b365460c,"What candidates have experience in designing and implementing scalable, secure, and resilient infrastructure on AWS Cloud, with a focus on optimizing costs?|||How proficient are candidates in implementing and managing Kubernetes and Hashicorp ecosystem tools for modern infrastructure provisioning and application deployment?|||Show me candidates with experience in implementing CI/CD pipelines using Gitlab and familiarity with Bash scripting and general Linux commands?"
72a3be720ea73cb844eb38586b277ef4,"What is the candidate's experience with Laravel, and how proficient are they in building heavy-duty web applications using this framework?|||How well does the candidate understand the principles of object-oriented programming (OOP) and how have they applied them in their previous work?|||Can the candidate provide examples of how they have used PHP to build scalable and maintainable web applications?"
14f4ad3aeef9628342f9015a1b37e255,"What is the candidate's experience in designing and implementing REST-style APIs using Angular/Web API, with a focus on delivering a scalable and high-performance platform?|||How proficient is the candidate in writing production-quality code, with a solid foundation in JavaScript and experience with test-driven development, domain-driven design, and distributed systems?|||Show me candidates with experience in building and maintaining large-scale, mission-critical data systems, who are comfortable with continuous learning and innovation, and who have a track record of integrating high-quality libraries and solving complex problems without reinventing the wheel?"
991364a598537deca2016f4248e3cdb2,"What is the candidate's experience in developing full-stack web applications using.NET and MVC, and how proficient are they in writing clean, self-documenting code?|||How experienced is the candidate in consuming and writing web services, and how proficient are they in working with JSON and XML?|||Can the candidate demonstrate experience in using front-end libraries like jQuery and Angular/React, and how proficient are they in building reusable code and maintaining code integrity?"
914a177d2c22965b9435cea232259125,"What is the candidate's experience in developing scalable web applications using Python and Django?|||How proficient is the candidate in designing and implementing REST APIs, and what experience do they have with integrating REST APIs into larger software systems?|||Show me candidates with strong knowledge of PostgreSQL database management and experience with SQL querying and optimization.|||Can the candidate provide examples of how they have used Python, Django, and REST APIs to develop innovative solutions for customers, and how have they stayed up-to-date with the latest trends and technologies in the industry?|||How does the candidate approach problem-solving and collaboration within a team, and can they provide examples of how they have worked with cross-functional teams to deliver high-quality software products?"
425e4ded66122c2f87c77a7d3cb51d05,"What is the candidate's experience in developing software programs for software enhancements and new products, including design, development, troubleshooting, and debugging?|||How proficient is the candidate in developing software tools such as operating systems, compilers, routers, networks, utilities, databases, and Internet-related tools?|||Can the candidate determine hardware compatibility and influence hardware design, including selecting and integrating appropriate hardware components?|||What is the candidate's experience with troubleshooting and debugging software issues, and how do they approach resolving complex technical problems?|||Can the candidate provide examples of software tools they have developed, and how have they optimized the performance and efficiency of these tools?"
ceee1c625b6ef23744f38192efb12c24,"What is the candidate's experience with developing scalable and high-performance web applications using Node.js and JavaScript?|||How proficient is the candidate with designing and implementing RESTful APIs using Node.js and MongoDB?|||Show me candidates with experience in integrating third-party libraries and APIs into their Node.js applications.|||How well does the candidate understand software design patterns and principles, such as SOLID and DRY?|||Can the candidate communicate complex technical concepts effectively to both technical and non-technical stakeholders?"
4efbfe9816913b4b2beca9f9eb5fabfc,What is the candidate's experience in developing Android applications using the Flutter framework?|||How proficient is the candidate in writing clean code using best software development practices?|||Can the candidate identify and fix bugs in the application?|||What is the candidate's knowledge of Android Native development using Java/Kotlin?|||How familiar is the candidate with the latest technological trends and Agile/Scrum methodologies?
1ded58aeeea70d60066bb7d1696d1cac,"What is the candidate's experience in implementing and automating infrastructure for cloud-based environments (AWS/Azure)?|||How proficient is the candidate in managing and deploying applications using containerization technologies such as Docker and Kubernetes?|||Show me candidates with a strong understanding of software development and the ability to support environments for different technologies such as.net, Node.js, Python, and php.|||What is the candidate's experience with configuration management and orchestration tools such as Salt and Ansible?|||Can the candidate demonstrate experience with NginX web server and working with CI and CD tools such as GIT and SVN?"
02087217c8e43a443c2c05d905783cc1,"What is the candidate's proficiency in developing smart and scalable web applications using computer knowledge and relevant technologies?|||How well can the candidate manage and maintain a PostgreSQL database for a smart web application?|||Can the candidate demonstrate a strong understanding of computer science concepts and programming fundamentals, including data structures, algorithms, and software design patterns?|||How effective is the candidate in working in a team environment and collaborating with others to deliver high-quality software products?|||Can the candidate demonstrate a willingness to learn and adapt to new technologies and programming languages, as well as a commitment to ongoing professional development?"
e67b2371e82deea262a78c779c654dc5,"What is the candidate's experience in managing and leading a team of software engineers, providing code reviews and peer programming, and mentoring and coaching team members to improve their skills and career development?|||How proficient is the candidate in designing and implementing scalable, high-performing software systems using Agile methodologies and cloud/SaaS technologies?|||Can the candidate demonstrate a strong understanding of the intersection of software development and law enforcement or corporate security, and how their work has positively impacted these industries?|||How does the candidate's experience with JavaScript and related modern frameworks, such as Sencha ExtJS and Apache Cordova, align with the company's technology stack and development needs?|||Can the candidate demonstrate a track record of success in working with NoSQL databases, and experience with cloud/SaaS technologies, such as AWS or Azure?"
595e422eabc5b33554749c41b9734b6c,"What is the candidate's experience in developing mobile applications using Flutter?|||How proficient is the candidate in creating responsive and intuitive user interfaces for mobile applications?|||Can the candidate demonstrate a strong understanding of the Flutter framework and its components, such as widgets, layouts, and animations?"
50ef4ca60bc77bf8c98511239d916b6c,"What is the candidate's experience with developing web applications using PHP, and can they provide examples of their work?|||How familiar is the candidate with open source projects like Joomla, Drupal, Wikis, and osCommerce, and have they contributed to any of these projects?|||Can the candidate provide examples of their experience with developing web services and integrating third-party APIs, such as Google, Facebook, or eBay?"
a295276bcce0c2149c42fbbb86dfc4d6,"What is the candidate's experience in developing web applications using Python and Django, and integrating various databases such as Postgres, MySQL, and MongoDB?|||How proficient is the candidate in using ORM (object-relational mapper) libraries to interact with databases, and in developing REST APIs to consume in frontend applications?|||Show me candidates with strong experience in customizing the Oscar Django framework, and writing frontend code using HTML/CSS/JavaScript?|||Can the candidate demonstrate a deep understanding of the full development cycle, including design, development, testing, and deployment of web applications, and can they work collaboratively in a fast-paced environment?|||How does the candidate's experience and skills align with the company's focus on using cutting-edge technologies, ensuring quality and reliability, and making a real difference through exceptional, high-performing web and mobile apps?"
1073a4a935a7119aa33e3d460020da07,"What is the candidate's experience with integrating user-facing elements developed by front-end developers using PHP?|||How proficient is the candidate in building efficient, testable, and reusable PHP modules?|||Show me candidates with a basic understanding of front-end technologies such as JavaScript, HTML5, and CSS3.|||What is the candidate's experience with integrating user-facing elements developed by front-end developers using PHP?|||How proficient is the candidate in building efficient, testable, and reusable PHP modules?|||Show me candidates with a basic understanding of front-end technologies such as JavaScript, HTML5, and CSS3."
893232f4e6d14ab3a882541d2e9a1515,"What is the candidate's experience in developing user-facing features using JavaScript and its related technologies such as AngularJS, KnockoutJS, BackboneJS, ReactJS, and DurandalJS?|||How proficient is the candidate in handling asynchronous request handling, partial page updates, and AJAX, and ensuring cross-browser compatibility?|||Show me candidates with a strong understanding of JavaScript module loaders such as Require.js and AMD, and front-end build tools such as Grunt and Gulp.js?|||How well does the candidate understand code versioning tools such as Git, Mercurial, and SVN, and can they demonstrate proficiency in using them?|||Can the candidate demonstrate a good understanding of browser rendering behavior and performance, and how to optimize applications for maximum speed and scalability?"
a58180eb73013b151f43dad3b4fd82a7,"What is the candidate's experience in developing and maintaining large-scale web applications using Python and Django?|||How proficient is the candidate in designing and implementing REST APIs, and how have they optimized the performance of these APIs in the past?|||Can the candidate provide examples of how they have used technology stacks such as Python, Django, and PostgreSQL to build scalable and efficient software solutions?|||How has the candidate contributed to the development of software process improvement activities, such as maintaining software process improvement activities, investigating the root cause of problems, and recommending SMART solutions?|||Can the candidate provide examples of how they have proactively identified solutions for technical issues, estimated project effort based on requirements, and performed and evaluated test results against product specifications?"
49e5258fac845b4bfb256c693cc4a09b,"What is the candidate's experience with installing, managing, and troubleshooting Linux hosts and common open-source applications, including Apache and Tomcat/Jboss based application servers?|||How proficient is the candidate in designing, developing, and implementing software integrations based on user feedback, and troubleshooting production issues in a cloud computing environment (AWS, Azure)?|||Show me candidates with experience in deploying, managing, and orchestrating large-scale production Java/Tomcat services in cloud environments (AWS, Azure), and familiarity with deployment and orchestration technologies (such as Puppet, Docker, Ansible, Jenkins)?|||How skilled is the candidate in troubleshooting and coordinating with development teams to streamline code deployment, and experience with Tomcat/Jboss app server, Docker containerization, Apache, Docker registry (Nexus), ELK, Nagios, IBM MQ, and RabbitMQ?|||Can the candidate create tools utilizing common script languages like perl and bash, and have experience in installing, managing, and troubleshooting Windows hosts and common Microsoft applications?"
32a3ea6678005b3107a316bdfb59402a,"What is the candidate's experience in developing enterprise-level web applications using Java and J2EE technologies, including Spring Framework and Spring Boot?|||How proficient is the candidate in designing and implementing microservices architecture using cloud technologies such as Pivotal, IBM Bluemix, Amazon Web Service (AWS), and Google Cloud Platform (GCP)?|||Can the candidate demonstrate experience in leading small to medium-sized technical projects, including estimating, technical design, implementation, documentation, testing, and deployment, and providing technical support and input on application technology and architecture?"
d4108a870fb485f7e6679f21d54f8d77,"What is the candidate's experience in developing scalable web applications using PHP and Laravel/CodeIgniter/MVC?|||How proficient is the candidate in integrating user-facing elements developed by front-end developers, and building efficient, testable, and reusable PHP components?|||Show me candidates with a strong grasp on PHP as a language, knowledge of its quirks, and experience with object-oriented PHP programming?"
c07cfbaf9e2678f8a51f94aeaba9a7a9,"What is the candidate's proficiency in machine learning, AI, and data science?|||How many years of education have the candidate completed, and what is their current field of study?|||What is the candidate's experience with HTML and basic knowledge of web development?|||Can the candidate commit to an internship of 3-6 months duration before February 2021?|||What is the candidate's availability for the internship, and can they work during day shifts?"
64b517d712570dcf9496f093e92d8905,"What is the candidate's experience with managing and developing DevOps infrastructure for large-scale API traffic?|||How proficient is the candidate in scripting and automation using languages such as Python and Go?|||Can the candidate troubleshoot and resolve issues in a larger distributed infrastructure, and have they worked with cluster orchestrators and schedulers such as Kubernetes?|||What is the candidate's understanding of microservices architecture, RESTful services, and CI/CD?|||Can the candidate work with a variety of cloud providers such as AWS, GCP, and Azure?"
a9af315a3e8739d1e9b23969e06b7a1f,"What is the candidate's experience in designing and implementing large-scale, high-performance microservices using Core Java and J2EE?|||How proficient is the candidate in crafting clean interfaces and operating at the right levels of abstraction for complex, multi-tier architectures?|||Can the candidate provide examples of how they have successfully led a team of developers in code reviews, advised team members on design approaches, and implemented secure web application code following best practices?"
ef8a3d342ee7b61a4a41fca9dc70f135,"What is the candidate's experience in monitoring and troubleshooting network infrastructure and applications, and ensuring 24/7 operations with minimal service impact?|||How proficient is the candidate in VPN technology, and what experience do they have in implementing and managing VPN solutions?|||Can the candidate provide examples of their experience in working with both internal and external teams to resolve complex technical issues, and how did they handle escalated troubleshooting for issues related to the company's products and platforms?|||How does the candidate handle trouble tickets and work closely with engineering and field technicians to resolve service impacting issues, and what is their experience in executing established procedures for incident, change, and event management?|||Can the candidate provide examples of their experience in communicating alerts within the prescribed SLA, and how do they ensure that all activities are documented and tracked through the NOC ticketing system?"
b978be96df7d1144a212fc4b316858b8,"What is the candidate's experience in developing high-performance and scalable web applications using Node.js?|||How proficient is the candidate in integrating user-facing elements with backend server-side logic using Node.js?|||Show me candidates with strong knowledge of RDBMS and experience in designing code architecture to support a high-performance and scalable product.|||Can the candidate demonstrate proficiency in using Angular 2+ and Protractor for building interactive UI designs?|||How efficient is the candidate in writing reusable, testable, and efficient code?"
5dabea636834d5e0d99a752d5a58f397,"What is the candidate's experience in developing scalable web applications using full-stack technologies like JavaScript, Ember.js, and Node.js?|||How well does the candidate understand dynamic pricing and its impact on e-commerce, and can they design and implement pricing strategies that drive competitive pricing and improve profitability?|||Can the candidate demonstrate experience in building and maintaining scalable, high-performance applications with a focus on delivering a seamless user experience, and can they work independently and collaboratively with cross-functional teams?|||How proficient is the candidate in using data science and machine learning techniques to analyze large datasets, identify trends, and make data-driven decisions to improve the customer experience and drive business growth?|||Can the candidate demonstrate experience in working with relational databases like MySQL and PostgreSQL, and can they design and implement database schemas and perform database migrations as needed?"
ba590bee5572fd9e2bf97b6b67ba650d,"What is the candidate's experience with implementing asynchronous programming concepts such as callbacks and promises in JavaScript?|||How proficient is the candidate in designing and implementing scalable, cloud-based applications using Node.js and AWS?|||Show me candidates with a strong understanding of JavaScript coding standards, syntax, and algorithms, and who have experience with unit tests in Node.js?"
2b53370e9f34a19b37993462f05374ef,"What is the candidate's experience in designing and implementing CI/CD workflows for complex system integrations?|||How proficient is the candidate in architecting and deploying scalable infrastructure on public/private/hybrid cloud platforms?|||Show me candidates with strong experience in automation using Shell, MongoDB, NodeJS, and Angular.|||How experienced is the candidate in security architecture for infrastructure, application, and data layers?|||Can the candidate provide examples of their experience in estimations, assessments, and solutioning for DevOps projects?"
a7f317cf836b1b43a3ac9be328402f14,"What is the candidate's experience in developing high-traffic web applications using PHP and LAMP environments?|||How proficient is the candidate in designing and implementing REST APIs, and integrating third-party APIs?|||Show me candidates with strong knowledge of database design and querying, and experience with Memcache, Redis, or similar caching technology.|||Can the candidate demonstrate expertise in building Content Management Systems (CMS) using PHP, and experience with full-stack development?|||How well does the candidate understand design patterns, composition, and object-oriented development, and can they provide examples of their experience with these concepts in PHP?"
5eebbf4acc6c23e5ac229858a6e2f5e4,"What is the candidate's experience in developing custom WordPress plugins and themes, with a focus on large-scale applications?|||How proficient is the candidate in optimizing performance and security for WordPress websites, including experience with WooCommerce?|||Can the candidate demonstrate a deep understanding of OOPS concepts and template conversion (Html to Php) in WordPress development?|||How experienced is the candidate in integrating and customizing WooCommerce plugins to meet complex requirements?|||Can the candidate demonstrate a strong portfolio of WordPress development projects, including themes, plugins, and customizations?"
